# StartTime = 03/12/2026 02:18:47.5640 pm
Time (sec), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Vehicle speed (MPH), Instant Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Average Trip CO2 Rate (lb/mile), Total Trip CO2 (lbs), Latitude (deg), Longitude (deg)
192.029,26.27451,86,29.234798,0,0,0,0.23098025,0,0.33658707,0,0.013206503,0,3.2075508,0,0.296394,-37.802456,145.0395
193.027,57.64706,86,29.234798,0,0,0,0.24640197,0,0.338193,0,0.01327806,0,3.2260814,0,0.29799992,-37.802456,145.0395
194.030,22.352942,86,29.234798,1.8641136,5.880194,0.01851607,0.31701565,3.817374,0.34143198,0.00028169004,0.013422379,0.020986594,3.245289,1069.5828,0.3012389,-37.802456,145.0395
195.026,26.666666,86,29.234798,1.8641136,19.704304,0.046229955,0.09460438,1.1391876,0.3422169,0.0007049258,0.013457353,0.0523822,3.2582812,428.5215,0.3020238,-37.80246,145.0395
196.029,30.980392,86,29.5301,1.8641136,8.616076,0.08386976,0.21635295,2.6052344,0.3436736,0.0012843105,0.013522259,0.094977506,3.278034,236.33911,0.3034805,-37.802467,145.03949
197.037,29.411764,86,29.5301,1.8641136,8.266429,0.10884668,0.2255041,2.715429,0.3447543,0.0016720273,0.013570413,0.12321123,3.2909443,182.18227,0.3045612,-37.80247,145.03949
198.014,30.980392,87.8,29.5301,1.2427424,5.9616213,0.13560525,0.20845713,3.7652342,0.3464195,0.0020931354,0.013644611,0.15340382,3.3111696,146.32556,0.30622643,-37.802467,145.03947
199.022,45.098038,87.8,29.234798,0.6213712,1.5505809,0.14826494,0.40073445,14.476446,0.3480037,0.0022990098,0.013715197,0.167625,3.323442,133.91142,0.3078106,-37.802464,145.03947
200.031,18.431372,87.8,29.5301,0.6213712,4.107038,0.16832131,0.15129425,5.4654717,0.3500964,0.0026257008,0.013808442,0.19015184,3.3424897,118.04724,0.30990332,-37.802456,145.03947
201.039,42.7451,87.8,29.234798,0.6213712,1.9565839,0.18065839,0.31757963,11.472496,0.35175684,0.0028315168,0.0138824275,0.2039641,3.3621342,110.05319,0.31156376,-37.802452,145.03947
202.023,32.54902,87.8,29.234798,0.6213712,1.2645618,0.18813136,0.49137273,17.750734,0.3540501,0.0029678668,0.013984609,0.2122238,3.3749895,105.76995,0.31385702,-37.802452,145.03947
203.032,34.117645,87.8,29.234798,0.6213712,1.9198858,0.19588757,0.3236501,11.69179,0.35558978,0.0031036634,0.014053212,0.22085083,3.3880463,101.63829,0.31539667,-37.80245,145.03946
204.032,32.156864,87.8,29.234798,0,0,0.2034561,0.28992605,0,0.3580925,0.0032462685,0.014164726,0.22917974,3.4089174,97.94452,0.3178994,-37.80245,145.03946
205.045,42.35294,87.8,29.5301,0,0,0.20229194,0.2910904,0,0.3601533,0.0032462685,0.01425655,0.22770366,3.4290974,98.579445,0.3199602,-37.80244,145.03946
206.034,26.27451,87.8,29.234798,0,0,0.20129812,0.3007328,0,0.36193138,0.0032462685,0.014335777,0.22644524,3.4442828,99.12727,0.3217383,-37.802433,145.03946
207.025,28.62745,87.8,29.234798,0,0,0.20076151,0.22181089,0,0.3628988,0.0032462685,0.014378882,0.2257664,3.4563558,99.42533,0.3227057,-37.802433,145.03946
208.038,33.72549,87.8,29.5301,0,0,0.19977874,0.2577363,0,0.364684,0.0032462685,0.014458426,0.22452433,3.4754496,99.97536,0.3244909,-37.802433,145.03944
209.027,31.764706,87.8,29.5301,0,0,0.19876812,0.26186007,0,0.36653817,0.0032462685,0.014541043,0.22324868,3.4948885,100.54662,0.3263451,-37.802433,145.03946
210.028,36.862743,87.8,29.234798,0,0,0.1980302,0.25842157,0,0.367904,0.0032462685,0.0146019,0.22231822,3.509322,100.96744,0.32771093,-37.802433,145.03944
211.028,38.431374,87.8,29.5301,1.2427424,4.1587133,0.21287319,0.29882857,5.3975587,0.3696445,0.003506095,0.0146794515,0.23884372,3.5247364,93.98154,0.3294514,-37.80243,145.03944
212.034,28.235294,87.8,29.5301,1.8641136,7.9853263,0.24987411,0.23344238,2.8110185,0.3716305,0.0041376245,0.014767943,0.2801761,3.544296,80.11711,0.3314374,-37.802425,145.03943
213.034,28.62745,87.8,29.5301,0.6213712,2.6617754,0.2669627,0.23344238,8.433056,0.37307602,0.0044377865,0.014832352,0.29919642,3.5616815,75.02396,0.33288294,-37.802425,145.03943
214.046,32.156864,89.6,29.5301,0,0,0.266122,0.23698398,0,0.37425458,0.0044377865,0.014884865,0.29814088,3.5754552,75.28957,0.3340615,-37.80243,145.03943
215.037,47.058823,89.6,29.234798,0,0,0.26456663,0.57987636,0,0.37645483,0.0044377865,0.014982902,0.29619005,3.5894287,75.78546,0.33626175,-37.80243,145.03943
216.048,39.60784,89.6,29.234798,1.8641136,3.4021256,0.2849729,0.5479261,6.5979047,0.38028184,0.0048286715,0.015153423,0.31865218,3.609012,70.44326,0.34008875,-37.80244,145.03943
217.024,16.078432,89.6,29.5301,3.1068559,8.741181,0.32099128,0.35542744,2.567948,0.38222376,0.005466752,0.015239949,0.35871196,3.6228318,62.57639,0.34203067,-37.802452,145.03944
218.028,25.09804,89.6,29.5301,1.2427424,7.2978907,0.36225325,0.17028789,3.0758066,0.38338318,0.0061881924,0.01529161,0.40467894,3.642952,55.46842,0.34319007,-37.802456,145.03944
219.024,97.254906,89.6,29.234798,0,0,0.37257037,0.35878712,0,0.38506633,0.0063923765,0.015366607,0.41599143,3.6618273,53.960007,0.34487325,-37.802456,145.03946
220.039,58.82353,89.6,29.5301,1.2427424,2.113825,0.37712127,0.58791167,10.619091,0.38917172,0.006539443,0.015549531,0.42055565,3.675076,53.37439,0.3489786,-37.802456,145.03944
221.007,19.215687,89.6,29.5301,5.592341,8.775804,0.44062585,0.6372454,2.557817,0.3936842,0.007729234,0.015750596,0.49072644,3.6930077,45.742188,0.35349113,-37.80245,145.03941
222.039,15.294118,89.6,29.5301,5.592341,751.5578,0.52133685,0.0074409987,0.029867163,0.39418817,0.009156732,0.01577305,0.58053017,3.7078688,38.666206,0.35399505,-37.802444,145.03938
223.039,21.960785,89.6,29.5301,4.3495984,29.690636,0.60680956,0.14649731,0.75602627,0.3951661,0.01068441,0.015816625,0.67551774,3.7270775,33.22918,0.35497302,-37.802444,145.03937
224.023,26.27451,89.6,29.5301,3.7282271,18.816837,0.6584741,0.1981325,1.1929157,0.39614028,0.011622677,0.015860032,0.73282814,3.7414756,30.63051,0.3559472,-37.80244,145.03935
225.043,27.843138,89.6,29.5301,3.7282271,17.059294,0.7203002,0.21854523,1.3158165,0.3975073,0.01275784,0.015920943,0.8013244,3.7591584,28.01225,0.3573142,-37.80244,145.03934
226.190,23.137255,89.6,29.234798,3.7282271,18.215534,0.7878362,0.20467295,1.2322943,0.39919093,0.014013127,0.01599596,0.87604165,3.778583,25.623096,0.35899785,-37.80244,145.0393
227.039,23.921568,89.6,29.5301,3.1068559,14.624948,0.8390258,0.21243535,1.5348363,0.40048394,0.014971968,0.016053572,0.9326253,3.7934191,24.068508,0.36029086,-37.80244,145.03929
228.020,26.666666,91.4,29.5301,3.1068559,14.495633,0.8750817,0.21433048,1.5485284,0.40152702,0.015656037,0.01610005,0.97242165,3.8087904,23.083504,0.36133394,-37.802444,145.03928
229.043,27.450981,91.4,29.5301,1.8641136,8.497343,0.91227293,0.21937604,2.6416373,0.40319854,0.016389368,0.016174529,1.0132827,3.8290622,22.152655,0.36300546,-37.80244,145.03926
230.031,52.941177,91.4,28.939499,1.2427424,2.8862643,0.9280702,0.43057123,7.7771463,0.4046847,0.016734628,0.016240748,1.03041,3.8415697,21.784435,0.36449158,-37.80244,145.03926
231.032,21.17647,91.4,29.5301,1.2427424,9.890191,0.946263,0.12565403,2.2696123,0.4070148,0.017160919,0.01634457,1.0499462,3.8622503,21.379097,0.3668217,-37.802437,145.03925
232.032,57.2549,91.4,29.234798,1.2427424,5.4646606,0.95964026,0.22741438,4.107648,0.4079946,0.017445417,0.016388228,1.064509,3.8749695,21.086622,0.36780152,-37.802437,145.03925
233.038,14.90196,91.4,29.234798,1.8641136,2.8633575,0.9718353,0.6510237,7.8393636,0.41094998,0.017795086,0.016519912,1.0771903,3.8892648,20.83838,0.3707569,-37.80243,145.03923
234.032,26.666666,91.4,29.5301,0,0,0.9772176,0.1690083,0,0.41213697,0.017945325,0.0165728,1.0828179,3.908676,20.730078,0.3719439,-37.80243,145.03923
235.035,27.843138,91.4,29.5301,0,0,0.9747183,0.2146064,0,0.41319376,0.017945325,0.016619889,1.0797501,3.9223711,20.788977,0.37300068,-37.80243,145.03923
236.033,50.588234,91.4,29.825401,0,0,0.9628661,1.013689,0,0.41827986,0.017945325,0.01684651,1.0652251,3.944277,21.072447,0.37808678,-37.802425,145.03923
237.042,62.35294,91.4,29.5301,4.3495984,5.201136,0.9938823,0.8362785,4.3157687,0.4221986,0.018696927,0.01702112,1.0984546,3.956701,20.434982,0.3820055,-37.802406,145.03922
238.017,29.411764,91.4,29.234798,8.077826,13.255094,1.1048485,0.6094129,1.6934546,0.4269833,0.021019971,0.017234312,1.2196583,3.9776523,18.404255,0.38679022,-37.802372,145.0392
239.024,11.372549,91.4,29.825401,9.320568,119.3922,1.208605,0.07806681,0.18800977,0.4284094,0.023070758,0.017297855,1.3337351,3.9900491,16.830103,0.38821632,-37.80233,145.0392
240.035,26.27451,91.4,29.234798,9.941939,30.716446,1.3506658,0.32366827,0.7307779,0.42999175,0.02587775,0.01736836,1.4899362,4.007898,15.065679,0.38979867,-37.802284,145.0392
241.036,14.509804,91.4,29.234798,10.563311,65.272446,1.521458,0.16183414,0.3438955,0.4313936,0.029245034,0.017430823,1.677777,4.027244,13.378953,0.3912005,-37.802235,145.03923
242.048,14.90196,91.4,29.234798,10.563311,79.38838,1.6830016,0.13305864,0.28274792,0.4323082,0.032418765,0.017471574,1.8555148,4.0455174,12.097398,0.39211512,-37.802193,145.03923
243.046,15.294118,91.4,29.234798,10.563311,74.12173,1.7911372,0.142513,0.30283836,0.43291575,0.034550212,0.017498646,1.9744506,4.057301,11.368682,0.39272264,-37.802147,145.03923
244.033,21.960785,93.2,29.234798,10.563311,76.39739,1.9706621,0.13826795,0.29381764,0.4339556,0.03810447,0.01754498,2.1718163,4.077779,10.335543,0.3937625,-37.802105,145.03925
245.033,23.137255,93.2,29.234798,10.563311,44.43522,2.0822537,0.23772384,0.50516015,0.4350748,0.04036603,0.017594848,2.2941961,4.090665,9.784211,0.39488173,-37.802055,145.03926
246.047,29.80392,93.2,29.234798,11.184682,47.602802,2.2656527,0.23495847,0.4715458,0.4367192,0.044087358,0.017668117,2.495306,4.1107297,8.99565,0.39652613,-37.80201,145.03926
247.035,20.784313,93.2,29.234798,13.048795,51.41973,2.4393907,0.2537702,0.43654254,0.43861684,0.04767439,0.017752672,2.685477,4.1286445,8.358626,0.39842376,-37.801956,145.03928
248.016,23.921568,93.2,29.234798,13.048795,54.90807,2.577769,0.23764803,0.40880874,0.4397535,0.050509352,0.017803317,2.8370752,4.1416373,7.911986,0.39956042,-37.8019,145.03929
249.051,25.09804,93.2,29.234798,14.291537,51.52466,2.8097978,0.27737278,0.43565354,0.44177574,0.05530895,0.017893422,3.0910213,4.162389,7.261969,0.40158266,-37.801838,145.0393
250.021,25.09804,93.2,29.234798,14.912909,53.30856,2.9549336,0.27974698,0.42107496,0.44308937,0.058338806,0.017951954,3.249719,4.173353,6.9073358,0.40289629,-37.801777,145.03932
251.036,17.647058,93.2,29.234798,15.53428,71.08335,3.1645176,0.21853612,0.31578282,0.44457695,0.06268635,0.018018236,3.47905,4.191721,6.45202,0.40438387,-37.801712,145.03934
252.035,14.117647,93.2,29.234798,15.53428,103.12237,3.3465686,0.15063928,0.21767247,0.44551384,0.06643231,0.018059982,3.6784265,4.205947,6.10231,0.40532073,-37.80165,145.03935
253.037,14.117647,93.2,29.234798,15.53428,103.49736,3.6003704,0.1500935,0.2168838,0.44666636,0.07165539,0.018111335,3.956384,4.226715,5.67359,0.40647328,-37.801586,145.03937
254.026,16.078432,93.2,29.234798,15.53428,101.3636,3.7682412,0.15325303,0.22144932,0.44743592,0.075125605,0.018145625,4.14015,4.2404284,5.42176,0.4072428,-37.801525,145.03938
255.017,20,93.2,29.234798,15.53428,83.36239,4.0084653,0.18634638,0.2692689,0.44870234,0.08014104,0.018202053,4.402857,4.2591968,5.0982575,0.40850922,-37.80146,145.0394
256.042,12.941176,93.2,29.5301,15.53428,304.404,4.2438407,0.051031787,0.07374049,0.44984186,0.085062355,0.018252827,4.660229,4.2774606,4.8166947,0.40964878,-37.801395,145.0394
257.035,58.039215,93.2,29.5301,16.155651,26.963785,4.445655,0.5991611,0.8324833,0.45180058,0.089495465,0.018340103,4.879769,4.292818,4.5999923,0.4116075,-37.801323,145.03941
258.039,1.9607843,95,29.234798,17.398394,89.117096,4.6338573,0.1952307,0.25188094,0.45401064,0.09374048,0.018438576,5.0839324,4.3105288,4.415263,0.41381755,-37.801254,145.03943
259.037,2.745098,95,29.234798,17.398394,506.29962,4.926765,0.03436383,0.044335213,0.4542856,0.09972621,0.018450828,5.404972,4.328143,4.1530094,0.4140925,-37.80118,145.03944
260.024,2.745098,95,29.234798,17.398394,444.66006,5.1400967,0.039127402,0.050481033,0.4545039,0.1040944,0.018460553,5.6387477,4.3442955,3.980831,0.41431078,-37.80111,145.03944
261.028,0,95,29.234798,17.398394,0,5.405016,0,0,0.45457205,0.109475814,0.018463591,5.9292808,4.3617435,3.7857711,0.41437894,-37.801044,145.03946
262.044,1.9607843,95,29.234798,16.155651,1171.5137,5.6253734,0.013790408,0.019160597,0.45460716,0.113947846,0.018465156,6.1709657,4.378015,3.637502,0.41441408,-37.800976,145.03947
263.046,24.705883,95,29.5301,13.670166,88.2743,5.7994547,0.1548601,0.2542858,0.45494446,0.117561206,0.018480185,6.361473,4.392505,3.5285695,0.41475138,-37.800922,145.03949
264.044,32.941177,95,29.234798,12.4274235,46.829243,5.9818883,0.26537743,0.4793351,0.45674312,0.12173873,0.01856033,6.559083,4.41204,3.422262,0.41655004,-37.800873,145.0395
265.042,86.27451,95,29.5301,13.670166,16.501995,6.0976815,0.8283948,1.3602538,0.4593694,0.12480882,0.018677348,6.682363,4.4257517,3.359126,0.4191763,-37.800816,145.03952
266.039,14.90196,95,29.234798,16.155651,45.42237,6.275876,0.35567608,0.4941816,0.4642469,0.12982006,0.018894676,6.8707223,4.445434,3.2670364,0.42405382,-37.800747,145.03954
267.030,0,95,29.234798,16.777021,1766.5928,6.4683886,0.009496825,0.0127063235,0.4646421,0.1339162,0.018912286,7.0809107,4.461267,3.1700583,0.42444903,-37.80068,145.03954
268.036,23.921568,95,29.5301,16.155651,108.88225,6.684146,0.14837727,0.20615757,0.46501642,0.13849455,0.018928964,7.3165417,4.476719,3.067966,0.42482334,-37.800613,145.03955
269.042,28.235294,95,29.5301,14.291537,67.73885,6.8310676,0.21097991,0.33137405,0.46603972,0.14185022,0.01897456,7.475811,4.4909906,3.002604,0.42584664,-37.80056,145.03957
270.021,28.62745,95,29.5301,11.184682,52.583763,7.0094295,0.21270218,0.42687893,0.46765524,0.14605854,0.019046541,7.668507,4.5104947,2.9271538,0.42746213,-37.80051,145.03957
271.042,27.843138,95,29.5301,6.2137117,29.540834,7.1006374,0.21034314,0.75986004,0.46902922,0.14839378,0.019107763,7.7661514,4.5275226,2.8903506,0.42883614,-37.800484,145.03958
272.033,29.019608,95,29.5301,1.2427424,5.571939,7.1198955,0.2230359,4.0285616,0.47038025,0.14922485,0.01916796,7.785119,4.5440865,2.8833086,0.43018714,-37.80048,145.03958
273.035,58.431374,95,29.234798,0.6213712,2.8880541,7.1074724,0.2151522,7.7723265,0.4717418,0.14939567,0.019228628,7.76944,4.560827,2.8891273,0.4315487,-37.800472,145.03958
274.030,78.82353,95,29.825401,4.3495984,4.2538457,7.0674243,1.0225097,5.276849,0.4764517,0.15003705,0.019438488,7.7185555,4.575593,2.9081738,0.43625858,-37.800453,145.03958
275.021,28.235294,95,29.234798,8.077826,13.976443,7.09706,0.57796,1.6060524,0.48036656,0.15190418,0.019612923,7.7451067,4.592079,2.898204,0.44017348,-37.800423,145.03958
276.039,55.686275,95,29.5301,9.320568,32.787964,7.2192855,0.284268,0.6846079,0.48180264,0.15498222,0.019676913,7.876349,4.612089,2.849912,0.44160956,-37.800385,145.0396
277.026,35.686275,96.8,29.5301,11.806052,21.824091,7.293722,0.54096425,1.0285378,0.48482296,0.15756178,0.019811489,7.9530506,4.626305,2.8224263,0.44462988,-37.80034,145.03961
278.033,34.117645,96.8,29.5301,13.048795,37.273247,7.416512,0.35008472,0.6022255,0.48685697,0.16088648,0.019902118,8.083887,4.642129,2.7767458,0.4466639,-37.800285,145.03963
279.028,38.039215,96.8,29.234798,14.291537,35.667408,7.552701,0.40068898,0.6293393,0.48911744,0.16460155,0.02000284,8.2289095,4.65827,2.72781,0.44892436,-37.80023,145.03964
280.007,21.960785,96.8,29.234798,15.53428,61.322407,7.7451267,0.25332144,0.36604726,0.49149525,0.1696158,0.020108787,8.43491,4.677802,2.6611903,0.45130217,-37.800167,145.03966
281.039,18.82353,96.8,29.234798,16.155651,71.652016,7.922705,0.22547378,0.3132766,0.49292228,0.17400849,0.020172372,8.62608,4.6939464,2.6022134,0.45272917,-37.8001,145.03967
282.027,15.686275,96.8,29.234798,16.155651,87.24201,8.106845,0.18518202,0.25729463,0.49414006,0.17849268,0.020226633,8.824636,4.7107134,2.543663,0.45394695,-37.800034,145.03969
283.041,11.764706,96.8,29.234798,16.155651,108.871124,8.286703,0.14839244,0.20617864,0.4951037,0.18280852,0.02026957,9.018865,4.727133,2.488883,0.4549106,-37.799965,145.03969
284.034,5.490196,96.8,28.939499,16.155651,116.76625,8.471983,0.1383589,0.19223791,0.49591526,0.18720223,0.020305732,9.219182,4.743009,2.434804,0.45572218,-37.7999,145.03972
285.039,0,96.8,29.234798,15.53428,0,8.677242,0,0,0.49606356,0.19179511,0.020312339,9.442295,4.7599816,2.3772717,0.45587048,-37.799835,145.03973
286.025,0,96.8,29.5301,14.912909,0,8.831703,0,0,0.49606356,0.1952092,0.020312339,9.610374,4.773793,2.3356946,0.45587048,-37.799778,145.03973
287.047,0,96.8,29.234798,13.048795,0,9.025519,0,0,0.49606356,0.19949317,0.020312339,9.82128,4.795246,2.2855372,0.45587048,-37.799725,145.03973
288.052,18.039215,96.8,29.5301,12.4274235,0,9.159998,0,0,0.49606356,0.20246558,0.020312339,9.967615,4.809281,2.2519832,0.45587048,-37.799675,145.03975
289.031,34.901962,96.8,29.5301,13.048795,47.297607,9.2848425,0.275887,0.47458848,0.4974722,0.20580779,0.020375105,10.1009445,4.8252883,2.2222576,0.4572791,-37.799625,145.03975
290.042,39.215687,96.8,29.5301,14.291537,35.941845,9.437393,0.3976295,0.6245339,0.5002039,0.21033795,0.020496823,10.261978,4.843696,2.1873853,0.46001086,-37.79957,145.03978
291.031,31.764706,96.8,29.5301,14.912909,34.584515,9.547357,0.43120193,0.6490449,0.502391,0.21371916,0.02059427,10.377603,4.8572583,2.1630142,0.46219787,-37.799515,145.03981
292.032,18.82353,96.8,29.234798,16.155651,62.316303,9.726219,0.2592524,0.3602091,0.5044076,0.21859695,0.020684125,10.568344,4.8757005,2.123975,0.46421447,-37.79946,145.03986
293.027,19.607843,96.8,29.234798,16.155651,76.00633,9.856902,0.21255665,0.29532933,0.5054624,0.22199734,0.020731125,10.708407,4.8896227,2.096194,0.46526933,-37.79941,145.03992
294.031,9.019608,96.8,29.825401,16.155651,137.76099,10.0732355,0.11727305,0.1629409,0.5069405,0.22753301,0.020796984,10.940673,4.9089084,2.0516927,0.46674737,-37.79936,145.03998
295.044,28.235294,98.6,29.234798,16.155651,118.13844,10.207473,0.13675185,0.19000503,0.5074274,0.2307866,0.02081868,11.085554,4.922413,2.0248785,0.4672343,-37.799313,145.04004
296.035,21.960785,98.6,29.5301,16.777021,63.419476,10.424308,0.26454055,0.35394332,0.5097971,0.23678985,0.020924268,11.316517,4.943795,1.983552,0.46960402,-37.79926,145.04008
297.033,0.78431374,98.6,29.234798,17.398394,104.17381,10.580677,0.16701312,0.21547547,0.5108228,0.24082533,0.020969968,11.484296,4.95698,1.9545734,0.47062966,-37.799206,145.04015
298.020,5.490196,98.6,29.5301,15.53428,705.6638,10.816651,0.022013713,0.031809624,0.51090664,0.24623674,0.020973705,11.740259,4.977381,1.9119595,0.47071353,-37.79916,145.04019
299.048,17.647058,98.6,29.5301,13.048795,345.2957,10.942471,0.037790205,0.06500776,0.5111295,0.24920961,0.020983635,11.876379,4.9901185,1.8900458,0.4709364,-37.799118,145.04024
300.031,73.72549,98.6,29.5301,13.048795,39.125557,11.085579,0.3335108,0.5737145,0.51269907,0.25324413,0.021053573,12.028559,5.0090647,1.8661338,0.47250602,-37.79908,145.04028
301.038,63.92157,98.6,29.825401,14.291537,14.33607,11.123001,0.9968937,1.5657638,0.51708007,0.2562703,0.021248776,12.0604725,5.0224276,1.8611958,0.476887,-37.799034,145.04034
302.042,54.509804,98.6,30.120703,16.777021,25.047619,11.260966,0.6698051,0.89616907,0.5225818,0.2622095,0.02149392,12.199241,5.0443397,1.8400244,0.4823887,-37.79899,145.0404
303.031,50.588234,98.6,30.120703,17.398394,27.980852,11.351858,0.6217964,0.8022236,0.5255213,0.2658127,0.021624895,12.291977,5.0585976,1.8261424,0.4853282,-37.798935,145.04047
304.048,46.27451,98.6,30.120703,19.262506,37.175323,11.493967,0.5181531,0.60381186,0.5288344,0.27083707,0.021772519,12.439401,5.0726027,1.8045001,0.48864132,-37.798878,145.04054
305.062,26.27451,98.6,29.5301,20.505249,57.18831,11.705664,0.3585567,0.39250857,0.53209007,0.27752343,0.021917582,12.662138,5.092151,1.7727575,0.49189696,-37.798817,145.0406
306.033,14.117647,98.6,29.5301,20.505249,93.21824,11.872801,0.21997035,0.24079944,0.5334209,0.28219005,0.02197688,12.840315,5.106687,1.7481581,0.4932278,-37.798756,145.04068
307.024,12.54902,98.6,29.5301,19.883879,169.70995,12.06265,0.11716389,0.13226625,0.5341371,0.2870873,0.022008793,13.044209,5.1211047,1.7208327,0.49394405,-37.7987,145.04076
308.032,26.666666,98.6,29.5301,19.262506,89.19029,12.315686,0.21597089,0.25167426,0.53535044,0.2937753,0.022062857,13.315379,5.1424856,1.6857876,0.4951574,-37.79864,145.04082
309.035,27.450981,98.6,29.5301,19.262506,69.22379,12.467832,0.27826422,0.32426566,0.5367564,0.2981856,0.022125501,13.47701,5.156091,1.6655698,0.49656332,-37.79859,145.04088
310.030,26.666666,98.6,29.5301,19.262506,67.5241,12.684195,0.2852686,0.33242795,0.53886825,0.30455375,0.022219598,13.706537,5.175974,1.6376784,0.49867517,-37.798527,145.04095
311.039,23.529411,98.6,29.5301,19.262506,71.19271,12.839486,0.27056855,0.31529775,0.54023355,0.30906346,0.022280434,13.87152,5.188986,1.6182005,0.5000405,-37.79847,145.04103
312.028,0,100.4,29.234798,18.641136,0,13.104395,0,0,0.5409291,0.3158463,0.022311425,14.156259,5.2109623,1.585652,0.500736,-37.798412,145.04109
313.019,2.3529413,100.4,29.5301,17.398394,1819.2433,13.272963,0.009563533,0.012338592,0.54095215,0.31992283,0.022312453,14.338308,5.224339,1.5655195,0.50075907,-37.798367,145.04115
314.000,32.156864,100.4,29.234798,13.048795,74.629234,13.458223,0.1748483,0.30077893,0.54155684,0.32475084,0.022339396,14.537135,5.2447777,1.5441076,0.50136375,-37.798332,145.0412
315.025,72.54902,100.4,29.5301,13.048795,40.84879,13.53814,0.3194414,0.54951197,0.5430978,0.32760876,0.022408055,14.620133,5.2581306,1.5353416,0.5029047,-37.798294,145.04124
316.027,93.333336,100.4,30.416002,14.912909,14.123855,13.552054,1.0558668,1.58929,0.5499999,0.33211327,0.022715595,14.620496,5.2782044,1.5353036,0.5098068,-37.79825,145.04129
317.017,53.72549,100.4,30.416002,16.155651,19.793756,13.581189,0.8161993,1.1340394,0.55467343,0.3356554,0.022923833,14.642202,5.291203,1.5330276,0.5144803,-37.798195,145.04135
318.025,27.058823,100.4,29.825401,18.019764,43.248177,13.713033,0.41665953,0.5190254,0.5581968,0.3410667,0.023080826,14.777058,5.3090687,1.5190371,0.5180037,-37.798138,145.04141
319.014,0,100.4,29.5301,18.641136,0,13.850468,0,0,0.558969,0.3449615,0.023115233,14.923557,5.322617,1.5041252,0.5187759,-37.798084,145.04149
320.028,0,102.2,29.234798,18.019764,0,14.119981,0,0,0.558969,0.35167402,0.023115233,15.213951,5.3443456,1.4754156,0.5187759,-37.798027,145.04153
